gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargeRatio,TotalServices,MonthlyToTenureRatio,Senior_With_Partner,Cluster
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.65,69.65,1,0-1yr,1.0,0.0,34.825,0,1
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.3,89.3,1,0-1yr,1.0,0.0,44.65,0,1
Female,,Yes,No,18,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,74.8,1438.05,0,1-2yr,0.05201488126282118,0.0,3.9368421052631577,0,1
Male,,Yes,Yes,46,,No,No,,,,,,,Two year,Yes,Mailed check,20.2,917.45,0,3-4yr,0.022017548640252873,0.0,0.4297872340425532,0,1
Female,,Yes,No,72,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),84.4,6096.45,0,5-6yr,0.013844122399101117,0.0,1.156164383561644,0,0
Female,,No,No,36,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,87.55,3078.1,1,2-3yr,0.028442870601994737,0.0,2.366216216216216,0,0
Female,,Yes,No,4,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,25.15,99.95,0,0-1yr,0.2516258129064532,0.0,5.029999999999999,0,1
Female,,No,No,25,,No,No,,,,,,,Two year,No,Credit card (automatic),19.8,475.2,0,2-3yr,0.04166666666666667,0.0,0.7615384615384616,0,1
Female,,Yes,Yes,40,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,50.85,2036.55,0,3-4yr,0.024968697061206455,0.0,1.2402439024390244,0,1
Male,,Yes,No,63,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,102.4,6444.05,0,5-6yr,0.015890627788424982,0.0,1.6,0,0
Female,,No,No,15,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,96.3,1426.75,1,1-2yr,0.06749605747327843,0.0,6.01875,0,1
Male,,No,No,14,,Yes,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),55.5,767.55,0,1-2yr,0.07230799296462771,0.0,3.7,0,1
Male,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),109.75,7932.5,0,5-6yr,0.013835486920895052,0.0,1.5034246575342465,0,0
Male,,No,No,39,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,106.4,4040.65,0,3-4yr,0.02633239701533169,0.0,2.66,0,0
Female,,Yes,Yes,47,,No phone service,DSL,,,,,,,Two year,Yes,Credit card (automatic),60.0,2768.65,0,3-4yr,0.021671211601321943,0.0,1.25,0,1
Male,,Yes,No,19,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,0,1-2yr,0.05309893263969863,0.0,4.4399999999999995,0,1
Female,,No,No,5,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,85.2,474.8,1,0-1yr,0.17944397641112048,0.0,14.200000000000001,0,1
Female,,No,No,13,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,35.1,446.1,1,1-2yr,0.07868190988567586,0.0,2.507142857142857,0,1
Female,,No,No,17,,Yes,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,0,1-2yr,0.059487979786720165,0.0,4.447222222222222,0,1
Male,,Yes,No,34,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.55,2425.4,0,2-3yr,0.031149501113218434,0.0,2.1585714285714284,0,1
Female,,No,No,42,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,49.55,2077.95,0,3-4yr,0.023845617074520563,0.0,1.1523255813953488,0,1
Male,,Yes,No,5,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,81.3,416.3,1,0-1yr,0.19529185683401393,0.0,13.549999999999999,0,1
Female,,Yes,Yes,71,,Yes,No,,,,,,,Two year,No,Credit card (automatic),23.9,1663.5,0,5-6yr,0.014367297865945296,0.0,0.33194444444444443,0,1
Male,,Yes,No,19,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,0,1-2yr,0.05163096302632091,0.0,3.3200000000000003,0,1
Female,,No,Yes,2,,No,No,,,,,,,Month-to-month,Yes,Electronic check,19.6,35.85,1,0-1yr,0.5467224546722455,0.0,6.533333333333334,0,1
Male,,No,No,57,,No,No,,,,,,,Two year,No,Credit card (automatic),18.8,1094.35,0,4-5yr,0.017179147439119115,0.0,0.3241379310344828,0,1
Male,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Electronic check,108.4,7719.5,0,5-6yr,0.014042360256493297,0.0,1.4849315068493152,0,0
Female,,No,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,85.95,514.6,0,0-1yr,0.16702293043140304,0.0,12.278571428571428,0,1
Female,,Yes,Yes,17,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,85.45,1451.6,1,1-2yr,0.058866078809589426,0.0,4.747222222222223,0,1
Male,,Yes,No,61,,Yes,DSL,,,,,,,Two year,No,Bank transfer (automatic),80.9,4932.5,0,5-6yr,0.016401419158641663,0.0,1.3048387096774194,0,0
Male,,Yes,Yes,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,71.0,71.0,1,0-1yr,1.0,0.0,35.5,0,1
Male,,Yes,Yes,48,,Yes,Fiber optic,,,,,,,Two year,No,Credit card (automatic),111.8,5443.65,0,3-4yr,0.020537690703847603,0.0,2.2816326530612243,0,0
Male,,No,No,16,,No,No,,,,,,,Month-to-month,Yes,Credit card (automatic),20.6,330.25,0,1-2yr,0.062376987130961396,0.0,1.211764705882353,0,1
Male,,No,No,9,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,85.05,746.5,1,0-1yr,0.11393168117883455,0.0,8.504999999999999,0,1
Female,,No,No,3,,No,DSL,,,,,,,Month-to-month,No,Electronic check,44.6,122.7,0,0-1yr,0.3634881825590872,0.0,11.15,0,1
Male,,No,Yes,1,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,44.4,44.4,1,0-1yr,1.0,0.0,22.2,0,1
Male,,No,No,65,,Yes,Fiber optic,,,,,,,Two year,No,Credit card (automatic),105.1,6631.85,0,5-6yr,0.015847764952464243,0.0,1.5924242424242423,0,0
Female,,Yes,Yes,70,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),115.15,8250.0,0,5-6yr,0.013957575757575759,0.0,1.6218309859154931,0,0
Male,,Yes,No,60,,No,DSL,,,,,,,One year,Yes,Mailed check,59.8,3561.15,0,4-5yr,0.01679232832090757,0.0,0.9803278688524589,0,0
Female,,Yes,No,69,,Yes,No,,,,,,,One year,Yes,Electronic check,26.3,1763.55,0,5-6yr,0.014913101414760002,0.0,0.3757142857142857,0,1
Female,,No,No,35,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,70.55,2419.0,0,2-3yr,0.0291649441918148,0.0,1.9597222222222221,0,1
Female,,No,No,22,,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.05,470.2,0,1-2yr,0.04264142917907274,0.0,0.8717391304347827,0,1
Male,,Yes,Yes,66,,Yes,DSL,,,,,,,Two year,No,Bank transfer (automatic),79.85,5234.95,0,5-6yr,0.015253249792261626,0.0,1.1917910447761193,0,0
Male,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.3,70.3,1,0-1yr,1.0,0.0,35.15,0,1
Female,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,1,0-1yr,1.0,0.0,39.675,0,1
Male,,Yes,Yes,34,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,0,2-3yr,0.02907652567000323,0.0,2.572857142857143,0,0
Female,,Yes,Yes,72,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.45,1709.1,0,5-6yr,0.014305774969282078,0.0,0.33493150684931505,0,1
Male,,Yes,Yes,31,,No phone service,DSL,,,,,,,One year,No,Electronic check,59.95,1848.8,0,2-3yr,0.032426438771094766,0.0,1.8734375,0,1
Male,,No,Yes,30,,Yes,No,,,,,,,One year,No,Bank transfer (automatic),25.35,723.3,0,2-3yr,0.035047698050601414,0.0,0.817741935483871,0,1
Female,,No,No,9,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,1,0-1yr,0.11213337449830194,0.0,9.08,0,1
Male,,Yes,Yes,20,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.45,1470.95,1,1-2yr,0.0478942180223665,0.0,3.354761904761905,0,1
Male,,Yes,No,19,,No phone service,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),34.3,577.15,0,1-2yr,0.05942995755003032,0.0,1.7149999999999999,0,1
Female,,Yes,No,65,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,105.05,6914.95,0,5-6yr,0.015191722282879848,0.0,1.5916666666666666,0,0
Female,,Yes,Yes,30,,No,No,,,,,,,Two year,No,Mailed check,19.3,602.9,0,2-3yr,0.032011942278984906,0.0,0.6225806451612903,0,1
Male,,No,No,6,,No,No,,,,,,,One year,No,Mailed check,19.15,124.4,0,0-1yr,0.15393890675241156,0.0,2.7357142857142853,0,1
Female,,No,No,2,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,51.4,96.8,0,0-1yr,0.53099173553719,0.0,17.133333333333333,0,1
Male,,Yes,Yes,53,,Yes,DSL,,,,,,,Month-to-month,No,Electronic check,71.85,3827.9,0,4-5yr,0.01877008281303064,0.0,1.3305555555555555,0,0
Male,,Yes,No,7,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.4,533.05,0,0-1yr,0.14145014538973832,0.0,9.425,0,1
Female,,Yes,Yes,61,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),49.7,2961.4,0,5-6yr,0.01678260282298913,0.0,0.8016129032258065,0,0
Male,,No,No,70,,No phone service,DSL,,,,,,,One year,Yes,Electronic check,45.25,3264.45,1,5-6yr,0.013861446798082372,0.0,0.6373239436619719,0,0
Female,,No,No,13,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,78.75,995.35,0,1-2yr,0.07911789822675441,0.0,5.625,0,1
Male,,Yes,No,35,,Yes,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),81.6,2815.25,0,2-3yr,0.02898499245182488,0.0,2.2666666666666666,0,0
Female,,Yes,No,2,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),70.4,154.8,0,0-1yr,0.45478036175710596,0.0,23.46666666666667,0,1
Female,,No,No,3,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.8,246.3,1,0-1yr,0.30775477060495326,0.0,18.95,0,1
Female,,No,No,3,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,76.1,257.6,0,0-1yr,0.29541925465838503,0.0,19.025,0,1
Female,,No,No,62,,Yes,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),94.0,5757.2,0,5-6yr,0.01632738136594178,0.0,1.492063492063492,0,0
Male,,Yes,Yes,72,,Yes,Fiber optic,,,,,,,Two year,No,Credit card (automatic),103.95,7517.7,0,5-6yr,0.013827367412905543,0.0,1.4239726027397261,0,0
Male,,Yes,No,63,,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),19.95,1234.8,0,5-6yr,0.016156462585034014,0.0,0.31171875,0,1
Male,,No,No,20,,No,Fiber optic,,,,,,,Month-to-month,No,Credit card (automatic),71.3,1389.2,1,1-2yr,0.05132450331125828,0.0,3.395238095238095,0,1
Female,,No,No,35,,Yes,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),110.8,3836.3,0,2-3yr,0.028881995672914003,0.0,3.0777777777777775,0,0
Male,,Yes,No,21,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.1,1474.75,1,1-2yr,0.04685539922020681,0.0,3.1409090909090907,0,1
Male,,Yes,No,62,,Yes,Fiber optic,,,,,,,One year,No,Electronic check,96.1,6001.45,0,5-6yr,0.016012796907414042,0.0,1.5253968253968253,0,0
Female,,No,No,15,,Yes,DSL,,,,,,,Month-to-month,Yes,Mailed check,48.8,720.1,0,1-2yr,0.067768365504791,0.0,3.05,0,1
Female,,No,No,55,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,0,4-5yr,0.017844850410378605,0.0,0.9026785714285713,0,0
Female,,No,No,11,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,44.65,472.25,0,0-1yr,0.09454737956590789,0.0,3.720833333333333,0,1
Female,,Yes,Yes,17,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,88.25,1460.65,1,1-2yr,0.06041830691815287,0.0,4.902777777777778,0,1
Female,,No,No,61,,No,No,,,,,,,One year,No,Bank transfer (automatic),19.45,1336.35,0,5-6yr,0.014554570284730797,0.0,0.31370967741935485,0,1
Female,,Yes,No,71,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),89.3,6388.65,0,5-6yr,0.013977913956782733,0.0,1.2402777777777778,0,0
Female,,No,No,2,,No,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),70.0,153.05,1,0-1yr,0.45736687357072847,0.0,23.333333333333332,0,1
Male,,No,No,35,,No,No,,,,,,,Two year,No,Mailed check,19.25,677.9,0,2-3yr,0.028396518660569407,0.0,0.5347222222222222,0,1
Female,,No,No,17,,No,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,0,1-2yr,0.06048387096774194,0.0,3.9166666666666665,0,1
Female,,No,No,21,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,97.35,2119.5,1,1-2yr,0.04593064401981599,0.0,4.425,0,1
Female,,Yes,No,47,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.65,921.55,0,3-4yr,0.021322771417720144,0.0,0.409375,0,1
Female,,Yes,No,3,,No,No,,,,,,,Month-to-month,No,Mailed check,20.85,72.0,0,0-1yr,0.28958333333333336,0.0,5.2125,0,1
Male,,No,No,3,,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.65,68.35,0,0-1yr,0.28749085588880763,0.0,4.9125,0,1
Male,,Yes,No,44,,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.35,847.25,0,3-4yr,0.022838595455886693,0.0,0.43000000000000005,0,1
Female,,No,No,1,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,44.0,44.0,0,0-1yr,1.0,0.0,22.0,0,1
Female,,Yes,Yes,44,,Yes,Fiber optic,,,,,,,One year,No,Electronic check,94.4,4295.35,0,3-4yr,0.021977254472860187,0.0,2.097777777777778,0,0
Male,,Yes,Yes,5,,Yes,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,1,0-1yr,0.19185185185185183,0.0,4.316666666666666,0,1
Male,,No,No,24,,Yes,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,1,1-2yr,0.039734390061047446,0.0,2.226,0,1
Female,,No,Yes,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.65,69.65,1,0-1yr,1.0,0.0,34.825,0,1
Female,,No,No,18,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.4,1380.4,0,1-2yr,0.0546218487394958,0.0,3.9684210526315793,0,1
Female,,No,No,10,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,100.6,1060.2,1,0-1yr,0.09488775702697604,0.0,9.145454545454545,0,1
Female,,Yes,No,65,,No,DSL,,,,,,,Two year,No,Bank transfer (automatic),71.0,4386.2,0,5-6yr,0.016187132369704985,0.0,1.0757575757575757,0,0
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,86.0,86.0,1,0-1yr,1.0,0.0,43.0,0,1
Female,,No,No,53,,Yes,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),106.95,5785.5,1,4-5yr,0.01848586984703137,0.0,1.9805555555555556,0,0
Male,,No,No,3,,No,No,,,,,,,One year,No,Mailed check,21.2,52.05,0,0-1yr,0.40730067243035545,0.0,5.3,0,1
Male,,Yes,No,33,,No,DSL,,,,,,,Two year,Yes,Mailed check,61.05,2018.4,0,2-3yr,0.030246730083234242,0.0,1.7955882352941175,0,1
Male,,No,No,3,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,29.6,79.45,1,0-1yr,0.37256135934550033,0.0,7.4,0,1
Female,,No,No,34,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),79.95,2727.3,0,2-3yr,0.02931470685293147,0.0,2.2842857142857143,0,1
Female,,Yes,Yes,14,,No,No,,,,,,,Two year,Yes,Mailed check,19.7,263.65,0,1-2yr,0.07472027308932297,0.0,1.3133333333333332,0,1
Female,,No,No,13,,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.3,275.4,0,1-2yr,0.07371096586782862,0.0,1.45,0,1
Male,,Yes,No,46,,No phone service,DSL,,,,,,,One year,Yes,Bank transfer (automatic),59.9,2816.65,1,3-4yr,0.02126639802602382,0.0,1.274468085106383,0,1
Male,,Yes,Yes,23,,Yes,No,,,,,,,One year,No,Mailed check,24.35,538.5,0,1-2yr,0.04521819870009285,0.0,1.0145833333333334,0,1
Female,,Yes,Yes,47,,No,No,,,,,,,Two year,No,Mailed check,19.75,948.9,0,3-4yr,0.020813573611550215,0.0,0.4114583333333333,0,1
Male,,No,Yes,17,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,50.3,846.8,0,1-2yr,0.059400094473311287,0.0,2.7944444444444443,0,1
Female,,Yes,Yes,49,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.6,4783.5,1,4-5yr,0.01998536636354134,0.0,1.912,0,0
Male,,Yes,No,59,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,50.25,2997.45,0,4-5yr,0.016764249612170344,0.0,0.8375,0,0
Female,,No,No,69,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),85.35,5897.4,0,5-6yr,0.014472479397700681,0.0,1.2192857142857143,0,0
Male,,No,No,11,,No phone service,DSL,,,,,,,One year,Yes,Electronic check,41.6,470.6,1,0-1yr,0.08839779005524862,0.0,3.466666666666667,0,1
Male,,No,No,10,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,51.65,524.5,0,0-1yr,0.0984747378455672,0.0,4.695454545454545,0,1
Male,,Yes,Yes,12,,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),24.0,269.65,0,0-1yr,0.08900426478768775,0.0,1.8461538461538463,0,1
Male,,No,No,45,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,1,3-4yr,0.021276371308016878,0.0,2.192391304347826,0,0
Female,,Yes,Yes,39,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,59.85,2341.5,0,3-4yr,0.025560538116591928,0.0,1.49625,0,1
Male,,Yes,No,71,,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.45,1789.65,0,5-6yr,0.014220657670494229,0.0,0.3534722222222222,0,1
Male,,Yes,Yes,71,,Yes,No,,,,,,,Two year,No,Credit card (automatic),23.9,1626.4,0,5-6yr,0.0146950319724545,0.0,0.33194444444444443,0,1
Female,,Yes,Yes,33,,Yes,No,,,,,,,One year,No,Credit card (automatic),24.15,800.3,0,2-3yr,0.030176183931025866,0.0,0.7102941176470587,0,1
Male,,No,No,67,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,75.7,5060.85,0,5-6yr,0.01495796160723989,0.0,1.113235294117647,0,0
Male,,Yes,Yes,37,,No phone service,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,1,3-4yr,0.027747101049144123,0.0,1.0578947368421054,0,1
Male,,Yes,Yes,49,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,84.5,4254.85,1,4-5yr,0.019859689530770767,0.0,1.69,0,0
Female,,Yes,No,9,,No,DSL,,,,,,,Month-to-month,No,Mailed check,50.85,466.6,0,0-1yr,0.10897985426489498,0.0,5.085,0,1
Male,,Yes,No,52,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),91.6,4627.8,0,4-5yr,0.019793422360516875,0.0,1.7283018867924527,0,0
Female,,No,No,70,,Yes,Fiber optic,,,,,,,One year,No,Electronic check,98.9,6838.6,0,5-6yr,0.014462024390957213,0.0,1.3929577464788734,0,0
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,85.0,85.0,0,0-1yr,1.0,0.0,42.5,0,1
Female,,No,No,14,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,78.95,1101.85,1,1-2yr,0.07165222126423743,0.0,5.263333333333334,0,1
Male,,No,No,1,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,44.3,44.3,0,0-1yr,1.0,0.0,22.15,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.2,20.2,1,0-1yr,1.0,0.0,10.1,0,1
Female,,No,No,52,,Yes,Fiber optic,,,,,,,One year,Yes,Mailed check,80.2,4297.6,0,4-5yr,0.018661578555472822,0.0,1.5132075471698114,0,0
Male,,No,No,6,,No,DSL,,,,,,,Month-to-month,No,Mailed check,60.9,414.1,0,0-1yr,0.1470659261048056,0.0,8.7,0,1
Male,,Yes,No,7,,No phone service,DSL,,,,,,,Month-to-month,No,Mailed check,34.2,256.6,0,0-1yr,0.1332813717848792,0.0,4.275,0,1
Female,,No,No,47,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,1,3-4yr,0.021464471512968118,0.0,1.7750000000000001,0,0
Female,,No,No,26,,No,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),87.15,2274.1,0,2-3yr,0.03832285299678994,0.0,3.227777777777778,0,1
Male,,Yes,Yes,25,,No,DSL,,,,,,,Month-to-month,No,Electronic check,54.3,1296.8,0,2-3yr,0.04187230104873535,0.0,2.088461538461538,0,1
Male,,No,No,69,,No,No,,,,,,,Two year,Yes,Mailed check,19.1,1268.85,0,5-6yr,0.015053000748709463,0.0,0.27285714285714285,0,1
Female,,No,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),112.75,8192.6,0,5-6yr,0.013762419744647609,0.0,1.5445205479452055,0,0
Male,,No,No,4,,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.95,59.25,0,0-1yr,0.33670886075949363,0.0,3.9899999999999998,0,1
Male,,Yes,Yes,59,,No,No,,,,,,,Two year,No,Mailed check,19.5,1147.85,0,4-5yr,0.01698828244108551,0.0,0.325,0,1
Male,,No,No,67,,No,DSL,,,,,,,Two year,No,Bank transfer (automatic),65.55,4361.55,0,5-6yr,0.015029060769680502,0.0,0.963970588235294,0,0
Female,,No,No,26,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,78.8,2006.1,0,2-3yr,0.03928019540401775,0.0,2.9185185185185185,0,1
Female,,No,No,27,,No,DSL,,,,,,,One year,No,Mailed check,78.2,2078.95,0,2-3yr,0.0376151422593136,0.0,2.792857142857143,0,1
Male,,Yes,Yes,72,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),105.25,7609.75,0,5-6yr,0.013830940569663918,0.0,1.4417808219178083,0,0
Female,,No,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.25,487.05,0,0-1yr,0.18324607329842932,0.0,12.75,0,1
Male,,Yes,Yes,62,,No,No,,,,,,,Two year,No,Credit card (automatic),20.65,1218.45,0,5-6yr,0.01694776150026673,0.0,0.3277777777777778,0,1
Male,,No,No,20,,Yes,DSL,,,,,,,One year,Yes,Electronic check,68.7,1416.2,0,1-2yr,0.048510097443863864,0.0,3.2714285714285714,0,1
Male,,No,No,6,,No,DSL,,,,,,,Month-to-month,No,Credit card (automatic),78.65,483.3,0,0-1yr,0.1627353610593834,0.0,11.235714285714286,0,1
Male,,No,No,51,,Yes,No,,,,,,,Two year,No,Mailed check,24.75,1234.6,0,4-5yr,0.020046978778551758,0.0,0.47596153846153844,0,1
Female,,Yes,Yes,61,,No,No,,,,,,,Two year,No,Credit card (automatic),19.75,1311.6,0,5-6yr,0.01505794449527295,0.0,0.3185483870967742,0,1
Male,,Yes,No,62,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.1,5618.3,0,5-6yr,0.015858889699731232,0.0,1.4142857142857141,0,0
Female,,No,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),84.7,6185.15,0,5-6yr,0.013694089876559179,0.0,1.1602739726027398,0,0
Male,,Yes,No,13,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,98.0,1237.85,1,1-2yr,0.07916952781031628,0.0,7.0,0,1
Male,,Yes,No,5,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,94.45,498.1,1,0-1yr,0.18962055812085926,0.0,15.741666666666667,0,1
Male,,No,No,3,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,105.0,294.45,1,0-1yr,0.3565970453387672,0.0,26.25,0,1
Female,,Yes,No,26,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,93.85,2381.55,1,2-3yr,0.03940710881568726,0.0,3.475925925925926,0,1
Male,,No,No,13,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,59.9,788.35,0,1-2yr,0.07598148030697024,0.0,4.2785714285714285,0,1
Female,,Yes,Yes,38,,No,No,,,,,,,Two year,Yes,Mailed check,19.95,756.4,0,3-4yr,0.02637493389740878,0.0,0.5115384615384615,0,1
Female,,Yes,No,8,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,84.0,613.4,1,0-1yr,0.13694163677861101,0.0,9.333333333333334,0,1
Male,,Yes,Yes,34,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,108.9,3625.2,0,2-3yr,0.030039721946375376,0.0,3.1114285714285717,0,0
Male,,No,No,18,,No phone service,DSL,,,,,,,Month-to-month,No,Mailed check,33.6,550.35,0,1-2yr,0.06105205778141183,0.0,1.7684210526315791,0,1
Male,,Yes,Yes,56,,No,Fiber optic,,,,,,,One year,Yes,Mailed check,85.85,4793.8,0,4-5yr,0.017908548541866576,0.0,1.506140350877193,0,0
Female,,No,No,36,,No phone service,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,0,2-3yr,0.027501578282828284,0.0,0.9418918918918919,0,1
Female,,Yes,No,9,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,48.75,442.2,1,0-1yr,0.11024423337856173,0.0,4.875,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,84.85,84.85,1,0-1yr,1.0,0.0,42.425,0,1
Male,,No,No,12,,No,DSL,,,,,,,Month-to-month,No,Mailed check,56.65,654.85,1,0-1yr,0.08650836069328853,0.0,4.357692307692307,0,1
Female,,Yes,Yes,57,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,0,4-5yr,0.017117351749903458,0.0,1.643103448275862,0,0
Female,,No,No,42,,No,DSL,,,,,,,One year,No,Credit card (automatic),73.9,3160.55,1,3-4yr,0.02338200629637247,0.0,1.7186046511627908,0,0
